date;US;India;Germany;Italy;Australia;SIR_Italy;SIR_Germany;SIR_Australia;SIR_US;SIR_India
2021-11-16;47335895;34466598;5077124;4873075;192845;6150243.740305456;4830957.380139638;1223446.3126752349;34430905.12873687;30914918.812248755
2021-11-17;47448742;34478517;5129950;4883242;194112;6209137.545030514;4904571.155784889;1234533.237281403;34634782.16215575;30994948.561359502
2021-11-18;47558569;34489623;5195321;4893887;195617;6268241.921793914;4978956.632062005;1245720.631977297;34839866.420071326;31075185.4880793
2021-11-19;47685444;34499925;5248291;4904441;196977;6327551.75954402;5054112.202315744;1257009.4072016347;35046165.05504324;31155630.127963614
2021-11-20;47730805;34510413;5312215;4915981;198442;6387061.898689435;5130035.991493471;1268400.4816387815;35253685.265751466;31236283.015727997
2021-11-21;47770637;34518901;5354942;4925688;199649;6446767.136850063;5206725.855017599;1279894.7823518396;35462434.28734474;31317144.68608798
2021-11-22;47915253;34526480;5385585;4932091;200651;6506662.2301912345;5284179.377118938;1291493.2448761852;35672419.397340566;31398215.681914423
2021-11-23;48006598;34535763;5430911;4942135;202115;6566741.896210798;5362393.870136023;1303196.8131343024;35883647.913867906;31479496.551371746
2021-11-24;48118178;34544882;5497795;4954585;203642;6627000.816600108;5441366.374166773;1315006.4395996092;36096127.177787095;31560987.83570628
2021-11-25;48157497;34555431;5573756;4968341;205269;6687433.640141251;5521093.657086693;1326923.085376105;36309864.63248847;31642690.076156627
2021-11-26;48210918;34563749;5650170;4982022;206749;6748034.98563731;5601572.21417513;1338947.7202763606;36524867.66953253;31724603.814566243
2021-11-27;48237457;34572523;5717295;4994891;207984;6808799.444872326;5682798.264005821;1351081.3229001896;36741143.84885483;31806729.60494202
2021-11-28;48280606;34580832;5761696;5007818;209139;6869721.585593584;5764767.755948899;1363324.880714004;36958700.63688617;31889067.9986642
2021-11-29;48466899;34587822;5791060;5015790;210238;6930795.954097333;5847476.370053147;1375679.3901308605;37177545.60803588;31971619.543615174
2021-11-30;48584004;34596776;5836813;5028547;211655;6992017.078558962;5930919.518031393;1388145.8565911995;37397686.40467332;32054384.787677348
2021-12-01;48721118;34606541;5903999;5043620;213357;7053379.47229771;6015092.345326329;1400725.2946442843;37619130.72785499;32137364.283326067
2021-12-02;48859969;34615757;5977208;5060430;214879;7114877.636612214;6099989.7335853465;1413418.728030342;37841886.27861395;32220558.592746757
2021-12-03;49018581;34624360;6051560;5077445;216587;7176506.063821476;6185606.303555091;1426227.1897634142;38065960.83408239;32303968.27063994
2021-12-04;49084922;34624360;6116070;5094072;217836;7238259.240306843;6271936.416305422;1439151.7222149184;38291362.23757858;32387593.871289548
2021-12-05;49140106;34641561;6158125;5109082;219121;7300131.649550616;6358974.172190757;1452193.3771979262;38518098.31157024;32471435.94939392
2021-12-06;49317792;34648383;6185961;5118576;220555;7362117.775166835;6446713.42353963;1465353.216052166;38746176.98023576;32555495.071238883
2021-12-07;49431052;34656822;6222020;5134318;222260;7424212.103919651;6535147.775654974;1478632.309729747;38975606.19340274;32639771.80147141
2021-12-08;49580964;34666241;6291621;5152264;223914;7486409.128909449;6624270.59110024;1492031.7389318482;39206393.94087766;32724266.70089425
2021-12-09;49705495;34674643;6362232;5164780;225625;7548703.354459554;6714074.994725199;1505552.5942620642;39438548.26264884;32808980.33031016
2021-12-10;49863705;34682633;6423520;5185270;227382;7611089.2966190465;6804553.879104766;1519195.97609793;39672077.27382948;32893913.26751153
2021-12-11;49920293;34690510;6477217;5206305;228925;7673561.48647021;6895699.910395043;1532962.9947803349;39906989.10722344;32979066.05345597
2021-12-12;49972602;34697860;6509863;5225517;230768;7736114.473492992;6987505.530497779;1546854.7707112413;40143291.9359679;33064439.28388544
2021-12-13;50158088;34703644;6531606;5238221;232738;7798742.8284935;7079962.961903818;1560872.4344446035;40380993.985972814;33150033.522826716
2021-12-14;50270909;34710628;6562429;5258886;235547;7861441.146494507;7173064.22236276;1575017.1267780825;40620103.52852045;33235849.3360267
2021-12-15;50416755;34718602;6613730;5282076;238970;7924204.049583088;7266801.1280666;1589289.9988455572;40860628.95670124;33321887.30115036
2021-12-16;50558486;34726049;6670407;5308180;242772;7987026.189710469;7361165.30098772;1603692.2122104424;41102578.62510605;33408147.99570662
2021-12-17;50751140;34726049;6721375;5336795;246789;8049902.25143901;7456148.17661103;1618224.9389598134;41345960.95345573;33494631.994714536
2021-12-18;50830900;34733194;6764188;5364852;250651;8112826.955830885;7551741.012013542;1632889.3617993484;41590784.415608495;33581339.875097625
2021-12-19;50920099;34746838;6793536;5389155;254682;8175795.066120338;7647934.894248114;1647686.6741490876;41837057.53440776;33668272.215683915
2021-12-20;51160140;34752164;6809622;5405360;259174;8238801.384349568;7744720.743964766;1662618.0802400203;42084788.95714946;33755429.59720589
2021-12-21;51339553;34758481;6833050;5436143;264705;8301840.756210245;7842089.327139975;1677684.7952115033;42333987.27879594;33842812.60230054
2021-12-22;51583295;34765976;6878709;5472469;273062;8364908.0739061;7940031.267347322;1692888.0452095105;42584661.18064934;33930421.81550933
2021-12-23;51853055;34772626;6923636;5517054;281280;8427998.278664025;8038537.052718732;1708229.0674857306;42836819.39351565;34018257.82327819
2021-12-24;52101575;34779815;6959067;5567644;291135;8491106.363175517;8137597.045464128;1723709.110497507;43090470.70508887;34106321.213680975
2021-12-25;52188230;34786802;6981281;5622431;300594;8554227.373964027;8237201.491621464;1739329.4340491667;43345623.99842595;34194612.57241584
2021-12-26;52366617;34793333;6991381;5647313;310478;8617356.413673772;8337340.531022804;1755091.30950925;43602288.1388632;34283132.48862102
2021-12-27;52867185;34799691;7005289;5678112;322275;8680488.643275453;8438004.2072929;1770996.019645302;43860472.06873595;34371881.55438251
2021-12-28;53229218;34808886;7026369;5756412;339953;8743619.287464542;8539182.4753244;1787044.8588311858;44120184.78139202;34460860.36352153
2021-12-29;53731325;34822040;7066412;5854428;361322;8806743.637033194;8640865.214603681;1803239.1331694208;44381435.32939543;34550069.511594586
2021-12-30;54322023;34838804;7109182;5981428;395133;8869857.045176135;8743042.239818346;1819580.160597181;44644232.86104687;34639509.59589342
2021-12-31;54835643;34861579;7150422;6125683;425496;8932954.932624316;8845703.31075409;1836069.2709932085;44908586.502845295;34729181.21544505
2022-01-01;55024406;34889132;7176814;6266939;462955;8996032.789618373;8948838.142960927;1852707.806285667;45174505.46585167;34819084.97101176
2022-01-02;55310363;34922882;7189329;6328076;492563;9059086.177777652;9052436.418480547;1869497.120560929;45441999.01277837;34909221.46509107
2022-01-03;56355318;34960261;7207847;6396110;537308;9122110.731881218;9156487.79661204;1886438.5801733064;45711076.48366188;34999591.30129352
2022-01-04;57167536;35018358;7238408;6566947;608803;9185102.16155775;9260981.92498042;1903533.563855732;45981747.2821098;35090195.08002154
2022-01-05;57830141;35109286;7297320;6756035;684229;9248056.252881236;9365908.451934751;1920783.4628313987;46254020.81535591;35181033.40595577
2022-01-06;58665163;35226386;7361660;6975465;762458;9310968.869993543;9471257.03512432;1938189.6809263583;46527906.56986542;35272106.88625917
2022-01-07;59534923;35368372;7417995;7083762;860550;9373835.961530684;9577017.352820195;1955753.6346830924;46803414.08732636;35363416.1296373
2022-01-08;59932617;35528004;7473884;7281297;972457;9436653.557347788;9683179.114848226;1973476.753475054;47080552.96506832;35454961.74633837
2022-01-09;60417642;35707727;7510436;7436939;1045291;9499417.768424464;9789732.073215384;1991360.479622195;47359332.8564812;35546744.34815315
2022-01-10;61801540;35875790;7535691;7554344;1139097;9562124.790014092;9896666.032612814;2009406.268507478;47639763.50827113;35638764.54841505
2022-01-11;62588935;36070510;7581381;7774863;1223505;9624770.902846055;10003970.860767862;2027615.5887246192;47921854.68075039;35731022.96200009
2022-01-12;63437572;36317927;7661811;7971068;1398776;9687352.474238554;10111636.500871036;2045989.9223612023;48205616.20249498;35823520.20532687
2022-01-13;64298917;36582129;7743228;8155645;1526961;9749865.95912074;10219652.986056129;2064530.7648091773;48491057.96482593;35916256.8965686
2022-01-14;65178977;36850962;7835451;8356514;1613249;9812307.900962826;10328010.440761546;2083239.624977565;48778189.91860865;36009233.65640357
2022-01-15;65587291;37122164;7913473;8549450;1726116;9874674.932613;10436699.093950324;2102118.0254480247;49067022.07475868;36102451.10642625
2022-01-16;66067093;37380253;7965977;8706915;1786007;9936963.777595142;10545709.289085198;2121167.502598416;49357564.49728776;36195909.8696948
2022-01-17;66742225;37618271;8000122;8790302;1870362;9999171.25454156;10655031.493563702;2140389.6067274427;49649827.30075005;36289610.5708493
2022-01-18;67871738;37901241;8074527;9018425;1954977;10061294.272322502;10764656.307869064;2159785.902180386;49943820.68542748;36383553.83611176
2022-01-19;68779865;38218773;8186850;9219391;2022581;10123329.831837976;10874574.474409653;2179357.9674759246;50239554.90189999;36477740.29328608
2022-01-20;69512462;38566027;8320386;9418256;2086522;10185275.02717398;10984776.891989676;2199107.395434063;50537040.26247061;36572170.57175808
2022-01-21;70353550;38903731;8460546;9603856;2129688;10247127.046038246;11095254.625756906;2219035.7933051586;50836287.14161568;36666845.30249548
2022-01-22;70656050;39237264;8596007;9781191;2196870;10308883.1701158;11205998.905136015;2239144.782900074;51137305.97643519;36761765.11804794
2022-01-23;71021496;39543328;8681447;9923678;2229104;10370540.7753449;11317001.137055345;2259436.0007214416;51440107.23107267;36856930.17008604
2022-01-24;71943648;39799202;8744840;10001344;2287126;10432097.332113951;11428252.913685557;2279911.0980960666;51744701.46829195;36952342.2393747
2022-01-25;72436733;40085116;8871795;10212621;2340046;10493550.405380208;11539746.019776415;2300571.7413084614;52051099.314073205;37048001.24810745
2022-01-26;73060791;40371500;9035795;10383561;2391062;10554897.655344635;11651472.43960459;2321419.611735525;52359311.44986127;37143907.8481428
2022-01-27;73567049;40622709;9238931;10539601;2457285;10616136.838430714;11763424.36353951;2342456.405982378;52669348.6204049;37240062.69133929
2022-01-28;74181123;40858241;9429079;10683948;2523265;10677265.8047983;11875594.1996845;2363683.836039289;52981221.6341081;37336466.42955543
2022-01-29;74359742;41092522;9618245;10821375;2570523;10738282.499222582;11987974.590160698;2385103.629629572;53294941.36102301;37433119.71464975
2022-01-30;74557703;41302440;9737215;10925485;2607242;10799184.96098125;12100558.388570264;2406717.5300161727;53610518.72797898;37530023.19848077
2022-01-31;75099943;41469499;9815533;10983116;2580386;10859971.32360528;12213338.675904872;2428527.296200889;53927964.73996004;37627177.532907
2022-02-01;75425352;41630885;9978146;11116422;2620532;10920639.81456813;12326308.789215842;2450534.703124332;54247290.46091948;37724583.369786985
2022-02-02;75754890;41803318;10186644;11235745;2644760;10981188.754915452;12439462.295269674;2472741.5418099724;54568507.01982372;37822241.36204283
2022-02-03;76029693;41952712;10422764;11348701;2676939;11041616.558837486;12552793.010061285;2495149.619509454;54891625.61097766;37920152.16449467
2022-02-04;76384662;42080664;10671602;11449601;2704275;11101921.733186428;12666295.004162263;2517760.7598491646;55216657.4943499;38018316.43057012
2022-02-05;76471091;42188138;10889417;11542793;2727260;11162102.876480397;12779962.602146268;2540576.8029780868;55543614.00837437;38116734.813661136
2022-02-06;76554567;42272014;11022590;11621736;2752507;11222158.678456187;12893790.388080044;2563599.605716931;55872506.5488892;38215407.97358111
2022-02-07;76901004;42339611;11117857;11663338;2779880;11282087.919954522;13007773.208472116;2586831.0417085607;56203346.57418973;38314336.57257306
2022-02-08;77115372;42410976;11287428;11765767;2811390;11341889.471888592;13121906.175089875;2610273.0015697167;56536145.614452645;38413521.26923882
2022-02-09;77303778;42478060;11521678;11847436;2822873;11401562.294497112;13236184.667442989;2633927.3930440512;56870915.267784335;38512962.72276085
2022-02-10;77475187;42536137;11769540;11923631;2854123;11461105.436555434;13350604.334993804;2657796.141156479;57207667.20058672;38612661.60258178
2022-02-11;77684502;42586544;12009712;11991109;2876687;11520518.034547552;13465161.09894264;2681881.188368853;57546413.15076048;38712618.57629184
2022-02-12;77736367;42631421;12219501;12053330;2902294;11579799.311802045;13579851.153564077;2706184.494736979;57887164.94576246;38812834.30891335
2022-02-13;77794688;42665534;12344661;12105675;2914583;11638948.577594968;13694670.967453318;2730708.038068964;58229934.447575;38913309.467485845
2022-02-14;77964868;42692943;12421126;12134451;2945496;11697965.226108449;13809617.284279648;2755453.814095471;58574733.60306955;39014044.72960911
2022-02-15;78076038;42723558;12580343;12205474;2969890;11756848.733053409;13924687.12324005;2780423.836876828;58921574.42971361;39115040.76792418
2022-02-16;78190855;42754315;12800315;12265343;2967316;11815598.657287916;14039877.779132454;2805620.138636705;59270469.01596262;39216298.25393708
2022-02-17;78292544;42780235;13035941;12323398;2990045;11874214.639932867;14155186.82225791;2831044.769920568;59621429.52165175;39317817.863545366
2022-02-18;78437714;42802505;13255989;12377098;3013262;11932696.402550232;14270612.09799664;2856699.799854468;59974468.17838772;39419600.2809448
2022-02-19;78469121;42822473;13445094;12427773;3030638;11991043.746008398;14386151.725805992;2882587.316312976;60329597.29186077;39521646.18444984
2022-02-20;78492125;42838524;13563126;12469975;3048857;12049256.54932686;14501804.098364009;2908709.426088576;60686829.25484879;39623956.25221662
2022-02-21;78575012;42851929;13636993;12494459;3074020;12107334.768503284;14617567.880207911;2935068.2550625424;61046176.50853437;39726531.17097855
2022-02-22;78664344;42867031;13762895;12554596;3099249;12165278.435326189;14733442.005869908;2961665.948377304;61407651.57806798;39829371.62917236
2022-02-23;78749480;42881179;13971947;12603758;3124101;12223087.656176511;14849425.67830098;2988504.670610293;61771267.06266072;39932478.31133383
2022-02-24;78816551;42894345;14188269;12651251;3150771;12280762.610332554;14965518.366610236;3015586.6059493204;62137035.63599429;40035851.90323104
2022-02-25;78890923;42905844;14399012;12693320;3170574;12338303.546340805;15081719.803476736;3042913.958369447;62504970.04663109;40139493.101339936
2022-02-26;78938335;42916117;14574845;12732680;3188117;12395710.784184355;15198029.982922347;3070488.951811394;62875083.11842415;40243402.59846426
2022-02-27;78956555;42924130;14682758;12764558;3209599;12452984.712992003;15314449.157214403;3098313.8303614864;63247387.75225498;40347581.08568481
2022-02-28;79055469;42931045;14745107;12782836;3235017;12510125.789348582;15430977.833746664;3126390.858433137;63621896.93563846;40452029.26350195
2022-03-01;79102176;42938599;14867218;12829972;3256772;12567134.535879936;15547616.772548627;3154722.320949896;63998623.71493879;40556747.82044107
2022-03-02;79155578;42945160;15053624;12867918;3296784;12624011.53982255;15664366.981839016;3183310.523530053;64377581.22108948;40661737.46795312
2022-03-03;79204186;42951556;15264297;12910506;3321943;12680757.4515794;15781229.714327428;3212157.7926761545;64758782.66260104;40766998.90120114
2022-03-04;79255446;42957477;15481890;12948859;3344659;12737372.98356252;15898206.46329228;3241266.4762295736;65142241.325984;40872532.82507052
2022-03-05;79270366;42962953;15674100;12990223;3362035;12793858.909927623;16015298.958575342;3270638.9432762414;65527970.57617202;40978339.94765483
2022-03-06;79282761;42967315;15790989;13026112;3384217;12850216.063313508;16132509.16531126;3300277.584226155;65915983.8569449;41084420.97460251
2022-03-07;79346841;42971308;15869417;13048774;3429179;12906445.333990904;16249839.276970085;3330184.8111495213;66306294.693019055;41190776.6138637
2022-03-08;79376595;42975883;16026216;13109527;3459870;12962547.66860251;16367291.710921628;3360363.057972524;66698916.702654526;41297407.575690255
2022-03-09;79414294;42980067;16242070;13159342;3496205;13018524.068786925;16484869.104509464;3390814.780674807;67093863.5610926;41404314.57263575
2022-03-10;79460871;42984261;16504822;13214498;3527894;13074375.589815494;16602574.31049996;3421542.457488677;67491149.03409368;41511498.31955548
2022-03-11;79510580;42987875;16757658;13268459;3562971;13130103.339244835;16720410.391831478;3452548.589100039;67890786.96868704;41618959.533606455
2022-03-12;79520798;42990991;16994744;13323179;3596466;13185708.474854195;16838380.617360283;3483835.6988510774;68292791.29361098;41726698.93361852
2022-03-13;79531848;42993494;17141351;13373207;3622906;13241192.20094904;16956488.45723537;3515406.332944694;68697176.01975265;41834717.23711236
2022-03-14;79567232;42996062;17233729;13402905;3651709;13296555.770867169;17074737.577958975;3547263.0606507147;69103955.24058825;41943015.16586789
2022-03-15;79591607;42998938;17432617;13489319;3706018;13351800.484263623;17193131.8375443;3579408.474513874;69513143.13397415;42051593.44429052
2022-03-16;79637736;43001477;17695210;13563466;3763166;13406927.685449934;17311675.278734397;3611845.190563591;69924753.97418605;42160452.79890215
2022-03-17;79690908;43004005;17990141;13645834;3812332;13461938.761953523;17430372.124912962;3644575.84852555;70338802.10047382;42269593.95834118
2022-03-18;79722268;43006080;18287986;13724411;3859284;13516835.143080909;17549226.775891695;3677603.112035093;70755301.94451053;42379017.65336253
2022-03-19;79733147;43007841;18548225;13800179;3900138;13571618.298485236;17668243.802221175;3710929.668852437;71174268.0233184;42488724.61683759
2022-03-20;79744598;43009390;18680017;13861743;3943368;13626289.737078002;17787427.94009413;3744558.23107976;71595714.93974711;42598715.58375429
2022-03-21;79786872;43010971;18772331;13895188;3996431;13680851.006494666;17906784.085688286;3778491.535643076;72019657.38295238;42708991.28835176
2022-03-22;79811434;43012749;18994411;13992092;4053987;13735303.690163804;18026317.29014247;3812732.344333175;72446110.13052937;42819552.464995176
2022-03-23;79852447;43014687;19278143;14070450;4113691;13789649.406524152;18146032.754874945;3847283.443753972;72875088.04870728;42930399.85267732
2022-03-24;79895441;43016372;19596530;14153098;4180473;13843889.807778154;18265935.82623985;3882147.645759624;73306606.09047642;43041534.19228124
2022-03-25;79941876;43018032;19893028;14229495;4228461;13898026.5785953;18386031.990460373;3917327.787682752;73740679.296713;43152956.22657299
2022-03-26;79951310;43019453;20145054;14304111;4275210;13952061.43483563;18506326.868117664;3952826.732564663;74177322.7972472;43264666.70020168
2022-03-27;79963100;43020723;20256278;14364723;4326181;14005996.122294571;18626826.20899234;3988647.3693875736;74616551.81224442;43376666.359699465
2022-03-28;80002070;43021982;20323779;14396283;4381919;14059832.415154578;18747535.887703262;4024792.613308861;75058381.6506313;43488955.95348152
2022-03-29;80026251;43023215;20561131;14496579;4447442;14113572.114120591;18868461.89846284;4061265.4058973473;75502827.71373716;43601536.23192555
2022-03-30;80065433;43024440;20829608;14567990;4507681;14167217.046452072;18989610.350193303;4098068.715371625;75949905.49184121;43714407.94811426
2022-03-31;80111066;43025775;21357095;14642354;4573066;14220769.064267274;19110987.46135228;4135205.536840455;76399630.56940988;43827571.856680885
2022-04-01;80143284;43027035;21357039;14719394;4628163;14274230.043296885;19232599.554829527;4172678.8925452335;76852018.62065645;43941028.71400624
2022-04-02;80155090;43028131;21553495;14790806;4676260;14327601.881699247;19354453.05394709;4210491.832104549;77307085.41513693;44054779.27839565
2022-04-03;80159845;43029044;21668677;14845815;4716870;14380886.498894203;19476554.477503777;4248647.432760839;77764846.81344572;44168824.31007897
2022-04-04;80188749;43029839;21668677;14877144;4772414;14434085.83441582;19598910.435202923;4287148.799629165;78225318.77226965;44283164.571210586
2022-04-05;80214352;43030925;21849074;14966058;4848211;14487201.84675655;19721527.62287216;4325999.065948116;78688517.34921797;44397800.825869374
2022-04-06;80255299;43031958;22265788;15035943;4910819;14540236.512213696;19844412.817517005;4365201.393332852;79154458.69620784;44512733.84005877
2022-04-07;80305934;43033067;22441051;15106066;4971300;14593191.82389133;19967572.87384888;4404758.972268086;79623159.04517901;44627964.08823645
2022-04-08;80380956;43034217;22591726;15173707;5020617;14646069.790587196;20091014.719694905;4444675.022340426;80094634.72856629;44743493.05388415
2022-04-09;80393668;43035271;22647197;15238128;5059642;14698872.435734022;20214745.3518138;4484952.792015871;80568902.17245853;44859321.04560596
2022-04-10;80403199;43036132;22677986;15292048;5108366;14751601.79636201;20338771.831589915;4525595.559192647;81045977.91118188;44975448.84984958
2022-04-11;80443540;43036928;22878428;15320753;5154633;14804259.922079926;20463101.28033597;4566606.631470308;81525878.62703697;45091877.25306274
2022-04-12;80479277;43038016;23017079;15404809;5207650;14856848.87407462;20587740.87635784;4607989.346418125;82008621.00487739;45208607.04169314
2022-04-13;80534663;43039023;23182447;15467395;5262359;14909370.72434819;20712697.850818627;4649747.071845807;82494221.86179027;45325639.00218851
2022-04-14;80585321;43039972;23339311;15533012;5308858;14961827.555019848;20837979.48397733;4691883.20607659;82982698.110215;45442973.92099654
2022-04-15;80620763;43040947;23376879;15595302;5345438;15014221.456759142;20963593.10143068;4734401.178222686;83474066.75794317;45560612.584649295
2022-04-16;80633098;43042097;23416663;15659835;5384615;15066554.528165754;21089546.06991177;4777304.448463129;83968345.03850129;45678555.78168558
2022-04-17;80640602;43044280;23437145;15712088;5416980;15118828.874909053;21215845.794657167;4820596.508324019;84465550.12126237;45796804.300570674
2022-04-18;80701989;43045527;23459628;15730676;5459012;15171046.608877633;21342499.715856105;4864280.880961197;84965699.31912526;45915358.92933646
2022-04-19;80741248;43047594;23658211;15758002;5509592;15223209.847350828;21469515.3053523;4908361.121445339;85468810.05036725;46034220.46233708
2022-04-20;80810185;43049974;23844536;15858442;5563493;15275320.712192103;21596900.06342354;4952840.8170495145;85974899.83142464;46153389.69511176
2022-04-21;80871880;43052425;24006254;15934437;5613341;15327381.328907097;21724661.51508437;4997723.587539204;86483986.3728628;46272867.420819655
2022-04-22;80961932;43054952;24141333;16008181;5650550;15379393.825744707;21852807.207817428;5043013.085464804;86996087.43108167;46392654.4391842
2022-04-23;80981661;43057545;24180512;16079209;5685602;15431360.3333319;21981344.708602306;5088712.996456629;87511220.80851528;46512751.55340262
2022-04-24;80995149;43060086;24200596;16136057;5719311;15483282.983754594;22110281.60108048;5134827.039730041;88029404.44719647;46633159.56303033
2022-04-25;81065351;43060097;24337394;16161339;5756791;15535163.909828035;22239625.482860014;5181358.96853132;88550656.39058942;46753879.27282758
2022-04-26;81110700;43065496;24337394;16191323;5796700;15587005.244389407;22369383.962407697;5228312.569746006;89074994.81732745;46874911.493166655
2022-04-27;81200714;43068799;24609159;16279754;5847576;15638809.119607272;22499564.657067973;5275691.664557979;89602438.1234267;46996257.030084215
2022-04-28;81278067;43072176;24710769;16349788;5889356;15690577.666307217;22630175.190669544;5323500.10877519;90133004.59085584;47117916.69353695
2022-04-29;81339256;43075864;24798067;16409183;5927528;15742313.013635334;22761223.191153936;5371741.793142535;90666712.70511857;47239891.30076776
2022-04-30;81363235;43079188;24809785;16463200;5953142;15794017.288594045;22892716.288375467;5420420.6436574645;91203581.05463022;47362181.66447312
2022-05-01;81379937;43082345;24813817;16504791;5992359;15845692.614765862;23024662.11158954;5469540.621888335;91743628.34106071;47484788.60048391
2022-05-02;81474641;43084913;24927339;16523859;6030240;15897341.112060158;23157068.287751;5519105.72529553;92286873.53768268;47607712.93250339
2022-05-03;81524230;43088118;25033970;16586268;6072564;15948964.896161966;23289942.4396572;5569119.987555365;92833335.47544804;47730955.47978386
2022-05-04;81636254;43091393;25130137;16633911;6130822;16000566.077994168;23423292.184027065;5619587.478886797;93383033.19414449;47854517.06408065
2022-05-05;81724803;43094938;25215210;16682626;6171633;16052146.763197608;23557125.129759826;5670512.306380954;93935985.84461124;47978398.51565348
2022-05-06;81853564;43098743;25287462;16726990;6207668;16103709.05162879;23691448.87597849;5721898.614333503;94492212.68968336;48102600.660417415
2022-05-07;81881384;43102194;25295950;16767773;6246474;16155255.036887582;23826271.010618977;5773750.584579883;95051733.10513537;48227124.32925493
2022-05-08;81887147;43105401;25299300;16798998;6286931;16206786.805853954;23961599.10905463;5826072.436833404;95614566.59260936;48351970.35001688
2022-05-09;82017157;43107689;25406868;16816419;6334964;16258306.43821545;24097440.73259778;5878868.429026251;96180732.82790875;48477139.56354694
2022-05-10;82087401;43110586;25503878;16872618;6392018;16309816.006043827;24233803.42717589;5932142.857653391;96750251.5031652;48602632.80250514
2022-05-11;82247584;43113413;25592839;16915301;6449366;16361317.57337682;24370694.721898496;5985900.058292626;97323142.4709331;48728450.91260001
2022-05-12;82361565;43116254;25661838;16954784;6496882;16412813.19581508;24508122.127933346;6040144.406282291;97899425.70373432;48854594.73384772
2022-05-13;82448938;43119112;25723697;16993813;6548368;16464304.920133935;24646093.137540303;6094880.31617549;98479121.29514658;48981065.107436165
2022-05-14;82465995;43121599;25729848;17030147;6590066;16515794.78395272;24784615.22297162;6150112.242484631;99062249.46089213;49107862.87704573
2022-05-15;82498105;43123801;25732153;17057873;6635840;16567284.815444618;24923695.835524816;6205844.680084792;99648830.5160371;49234988.88884923
2022-05-16;82676813;43125370;25818405;17071649;6703295;16618777.032858176;25063342.404560525;6262082.164578459;100238884.85149914;49362443.99151196
2022-05-17;82761403;43127199;25890456;17116550;6759756;16670273.444248049;25203562.336675383;6318829.272663455;100832433.08440222;49490229.03619168
2022-05-18;82965157;43129563;25949175;17147477;6813741;16721776.047167877;25344363.015084617;6376090.622504068;101429495.9110226;49618344.8765386
2022-05-19;83100311;43131822;25998085;17178199;6863970;16773286.828373216;25485751.79888217;6433870.874105401;102030094.15244696;49746792.3686954
2022-05-20;83249345;43134145;26040460;17205017;6910455;16824807.763537258;25627736.022428863;6492174.729690986;102634248.7554882;49875572.371297225
2022-05-21;83276275;43136371;26044283;17229263;6948967;16876340.817023475;25770322.99475437;6551006.934083643;103241980.79360114;50004685.74541941
2022-05-22;83295857;43138393;26045528;17247552;6983054;16927887.94179067;25913519.999029968;6610372.275089654;103853311.42518264;50134133.35290884
2022-05-23;83438314;43140068;26109965;17257573;7025922;16979451.07891155;26057334.292230114;6670275.583886223;104468261.9065031;50263916.05850996
2022-05-24;83521318;43142192;26159106;17288287;7071714;17031032.157424923;26201773.104718056;6730721.735412293;105086853.72501178;50394034.73010291
2022-05-25;83731367;43144820;26198811;17312432;7117742;17082633.094142456;26346843.63992785;6791715.648762697;105709108.44585764;50524490.238004826
2022-05-26;83876814;43147530;26200663;17333299;7157305;17134255.7934535;26492553.0740852;6853262.287585701;106335047.76191142;50655283.45496985
2022-05-27;83984777;43150215;26240639;17355119;7189926;17185902.147142444;26638908.555971388;6915366.660483928;106964693.494465;50786415.25618917
2022-05-28;83997459;43153043;26243352;17373741;7216803;17237574.034204405;26785917.20680861;6978033.821554328;107598067.5939309;50917886.51929096
2022-05-29;84003227;43155749;26244107;17388877;7242719;17289273.320577472;26933586.12013152;7041268.871310014;108235192.12851368;51049698.1243404
2022-05-30;84064138;43158087;26305996;17396723;7276695;17341001.85911968;27081922.36172337;7105076.95601378;108876089.29726309;51181850.95383973
2022-05-31;84233920;43160832;26360953;17421410;7312408;17392761.48944298;27230932.969597984;7169463.268472058;109520781.44665118;51314345.89272818
2022-06-01;84460998;43164544;26409455;17440232;7346124;17444554.037761394;27380624.954022165;7234433.0485436;110169291.04533568;51447183.82838199
2022-06-02;84582387;43168585;26452148;17457950;7378021;17496381.316764466;27531005.29759369;7299991.583564686;110821640.69383676;51580365.61919048
2022-06-03;84739446;43172547;26493235;17467642;7405542;17548245.125499398;27682080.95535133;7366144.208778029;111477853.12519;51713892.17244812
2022-06-04;84765602;43176817;26493235;17490451;7425669;17600147.24927138;27833858.85492615;7432896.307765442;112137951.20559946;51847764.38645324
2022-06-05;84780058;43181335;26496611;17505973;7448922;17652089.45973509;27986345.896735035;7500253.312884239;112801957.9653233;51981983.15677024
2022-06-06;84941188;43185049;26498361;17514589;7476425;17704073.51463074;28139548.95423896;7568220.705707446;113469896.55372968;52116549.3813237
2022-06-07;85026595;43190282;26583016;17543136;7509648;17756101.15769434;28293474.87417555;7636804.017467808;114141790.23493367;52251463.96039831
2022-06-08;85224597;43197522;26660652;17566061;7542081;17808174.118641406;28448130.47686088;7706008.829505637;114817662.42498438;52386727.79663889
2022-06-09;85366511;43205106;26738530;17589595;7571629;17860294.11311321;28603522.556523867;7775840.773720529;115497536.67788775;52522341.79505044
2022-06-10;85472828;43213435;26803867;17611607;7597714;17912462.842631586;28759657.88166928;7846305.533026948;116181436.68635276;52658306.86299805
2022-06-11;85506177;43222017;26803867;17634065;7614107;17964681.99456156;28916543.195517994;7917408.841813746;116869386.28253733;52794623.910207
